usuario_id,ingreso_mensual,gasto_mensual_promedio,deuda_mensual,ahorro_mensual_estimado,porcentaje_gastos_ingreso,nivel_endeudamiento,porcentaje_ahorro_ingreso,frecuencia_ahorro,perfil_financiero,estado,ratio_gasto_ingreso,ratio_deuda_ingreso,ratio_ahorro_ingreso,margen_mensual_estimado,cantidad_transacciones,monto_total,monto_promedio_transaccion,monto_mediano,monto_maximo,desviacion_montos,cantidad_recurrentes,cantidad_transacciones_grandes,categorias_distintas,ratio_deuda_ingreso_calculado,ratio_gasto_ingreso_calculado,ratio_ahorro_ingreso_calculado
USR0827,4489.58,3919.93,2058.74,569.65,87.31,45.86,12.69,Media,En riesgo,ACTIVO,0.8731173071868638,0.4585595980024857,0.1268826928131362,569.6500000000001,74,100914.09,1363.7039189189188,790.585,4546.42,1500.829289493725,34,25,13,0.4585595980024857,0.8731173071868638,0.1268826928131362
USR0828,4219.9,3643.59,187.23,576.3,86.34,4.44,13.66,Media,En riesgo,ACTIVO,0.8634304130429632,0.04436834996089955,0.13656721723263585,576.3099999999995,75,94361.86,1258.1581333333334,665.38,4252.8,1441.198547805426,25,27,13,0.04436834996089955,0.8634304130429632,0.13656721723263585
USR0829,6197.37,2749.25,462.79,3448.12,44.36,7.47,55.64,Alta,Saludable,ACTIVO,0.4436155982295716,0.07467522513582375,0.5563844017704284,3448.12,73,107359.39,1470.6765753424656,314.73,6416.58,2250.532505936847,26,26,13,0.07467522513582375,0.4436155982295716,0.5563844017704284
USR0830,2796.55,2210.83,737.2,585.73,79.06,26.36,20.94,Alta,En observación,ACTIVO,0.7905562210580893,0.26361052010512953,0.20944735477642093,585.7200000000003,75,60088.55,801.1806666666668,443.97,2807.82,934.1239586159649,31,24,14,0.26361052010512953,0.7905562210580893,0.20944735477642093
USR0831,4603.62,3232.26,1929.7,1371.36,70.21,41.92,29.79,Alta,En riesgo,ACTIVO,0.7021126852346632,0.4191701313314305,0.2978873147653368,1371.3599999999997,75,94030.53,1253.7404,403.1,4608.18,1590.1227762987019,31,32,12,0.4191701313314305,0.7021126852346632,0.2978873147653368
USR0832,4259.65,2763.66,2416.94,1495.99,64.88,56.74,35.12,Alta,En riesgo,ACTIVO,0.6487997840198139,0.5674034251640394,0.3512002159801862,1495.9899999999998,74,84279.78,1138.9159459459459,536.4399999999999,4366.32,1459.5861123478403,30,25,11,0.5674034251640394,0.6487997840198139,0.3512002159801862
USR0833,2299.51,1465.43,964.14,834.08,63.73,41.93,36.27,Alta,En riesgo,ACTIVO,0.6372792464481564,0.4192806293514705,0.36272075355184363,834.0800000000002,77,45179.21,586.742987012987,208.64,2190.57,730.8048465346901,34,29,14,0.4192806293514705,0.6372792464481564,0.36272075355184363
USR0834,4358.9,2237.64,462.1,2121.26,51.33,10.6,48.67,Alta,Saludable,ACTIVO,0.5133496983183831,0.10601298492738995,0.486650301681617,2121.2599999999998,79,79158.43,1002.0054430379746,303.18,4254.27,1440.3087685256203,31,28,15,0.10601298492738995,0.5133496983183831,0.486650301681617
USR0835,3145.29,2255.63,719.25,889.66,71.71,22.87,28.29,Alta,En observación,ACTIVO,0.7171453188736174,0.2286752572894709,0.2828546811263826,889.6599999999999,72,64811.06,900.1536111111111,355.58500000000004,3213.55,1114.6208601580415,27,26,12,0.2286752572894709,0.7171453188736174,0.2828546811263826
USR0836,6771.23,2179.24,122.69,4591.99,32.18,1.81,67.82,Alta,Saludable,ACTIVO,0.3218381298523311,0.018119307718095532,0.6781618701476689,4591.99,74,107405.55,1451.4263513513513,504.115,6838.36,2334.2369231786097,29,18,13,0.018119307718095532,0.3218381298523311,0.6781618701476689
USR0837,4769.1,2893.58,922.97,1875.52,60.67,19.35,39.33,Alta,En observación,ACTIVO,0.6067350233796732,0.19353127424461639,0.39326497662032667,1875.5200000000004,72,91952.26,1277.114722222222,523.77,4877.62,1662.5746179082003,27,23,11,0.19353127424461639,0.6067350233796732,0.39326497662032667
USR0838,2067.04,891.55,131.24,1175.5,43.13,6.35,56.87,Alta,Saludable,ACTIVO,0.4313172459168666,0.06349175632788916,0.5686875919188792,1175.49,75,35503.090000000004,473.3745333333334,89.58,2045.48,728.6318352529183,29,26,13,0.06349175632788916,0.4313172459168666,0.5686875919188792
USR0839,4345.78,3249.07,1061.49,1096.71,74.76,24.43,25.24,Alta,En observación,ACTIVO,0.7476379384138176,0.24425764764898364,0.25236206158618246,1096.7099999999996,73,91138.27,1248.4694520547946,781.15,4455.39,1490.004418059157,29,19,11,0.24425764764898364,0.7476379384138176,0.25236206158618246
USR0840,4858.77,3307.74,352.84,1551.03,68.08,7.26,31.92,Alta,En observación,ACTIVO,0.6807772337443426,0.0726192019791017,0.31922276625565726,1551.0300000000007,75,97998.15,1306.6419999999998,343.22,5972.05,1760.5778781941135,34,32,13,0.0726192019791017,0.6807772337443426,0.31922276625565726
USR0841,3201.26,2216.3,291.42,984.96,69.23,9.1,30.77,Alta,En observación,ACTIVO,0.6923211485477593,0.09103290579334387,0.30767885145224066,984.96,74,65010.69,878.5228378378379,457.435,3229.9,1069.381958767966,25,22,12,0.09103290579334387,0.6923211485477593,0.30767885145224066
USR0842,2964.5,2373.65,1208.32,590.86,80.07,40.76,19.93,Media,En riesgo,ACTIVO,0.8006915162759319,0.40759655928487093,0.19931185697419465,590.8499999999999,73,64057.8,877.5041095890411,365.64,2993.2,1012.6725931618818,24,27,13,0.40759655928487093,0.8006915162759319,0.19931185697419465
USR0843,4644.38,4136.66,315.19,507.73,89.07,6.79,10.93,Media,En riesgo,INACTIVO,0.8906807797811548,0.06786481726301465,0.1093213733587691,507.72000000000025,73,105372.45,1443.4582191780821,610.15,4717.25,1617.999099121043,26,29,13,0.06786481726301465,0.8906807797811548,0.1093213733587691
USR0844,4658.51,2669.67,267.18,1988.84,57.31,5.74,42.69,Alta,Saludable,ACTIVO,0.5730737939813374,0.05735310217215376,0.4269262060186626,1988.8400000000001,76,87938.09,1157.0801315789474,419.095,4650.85,1554.6502149525409,27,24,14,0.05735310217215376,0.5730737939813374,0.4269262060186626
USR0845,3363.85,2923.52,603.66,440.33,86.91,17.95,13.09,Media,En riesgo,ACTIVO,0.8690993950384233,0.1794550886632876,0.13090060496157677,440.3299999999999,72,75448.43,1047.894861111111,437.255,3450.37,1156.5454791858954,28,27,12,0.1794550886632876,0.8690993950384233,0.13090060496157677
USR0846,3666.68,3018.72,1390.44,647.96,82.33,37.92,17.67,Media,En riesgo,ACTIVO,0.8232842789662583,0.37920953014716313,0.17671572103374172,647.96,73,80224.79,1098.9697260273972,414.58,3719.96,1258.82634083297,31,29,13,0.37920953014716313,0.8232842789662583,0.17671572103374172
USR0847,2791.79,2104.75,726.6,687.04,75.39,26.03,24.61,Alta,En observación,ACTIVO,0.7539069915717157,0.2602631286737183,0.24609300842828435,687.04,77,58758.57,763.0983116883117,292.8,2731.99,911.9092201521091,27,30,15,0.2602631286737183,0.7539069915717157,0.24609300842828435
USR0848,3821.99,2467.44,1675.4,1354.55,64.56,43.84,35.44,Alta,En riesgo,ACTIVO,0.6455903861600895,0.4383580281476404,0.35440961383991065,1354.5499999999997,72,75473.24,1048.2394444444444,401.875,3949.39,1335.7858237196529,35,29,11,0.4383580281476404,0.6455903861600895,0.35440961383991065
USR0849,3820.39,2904.61,554.61,915.78,76.03,14.52,23.97,Alta,En observación,ACTIVO,0.7602914885653036,0.1451710427469447,0.23970851143469646,915.7799999999997,77,80699.94,1048.0511688311688,408.18,3760.49,1274.3075894754252,26,26,13,0.1451710427469447,0.7602914885653036,0.23970851143469646
USR0850,1553.45,1196.48,205.57,356.97,77.02,13.23,22.98,Alta,En observación,ACTIVO,0.770208246161769,0.13233126267340434,0.22979175383823106,356.97,75,32999.22,439.9896,95.35,4049.88,738.995030792714,31,23,13,0.13233126267340434,0.770208246161769,0.22979175383823106
USR0851,3166.72,1740.58,160.59,1426.14,54.96,5.07,45.04,Alta,Saludable,ACTIVO,0.549647584882781,0.05071177748585287,0.45035241511721913,1426.1399999999999,76,58887.57,774.8364473684211,290.68499999999995,3098.84,1052.578941682702,30,22,14,0.05071177748585287,0.549647584882781,0.45035241511721913
USR0852,4882.62,2584.26,1974.69,2298.36,52.93,40.44,47.07,Alta,En riesgo,ACTIVO,0.5292773142288362,0.40443245634515895,0.4707226857711639,2298.3599999999997,77,89602.48,1163.6685714285713,314.87,4893.58,1646.7602337442306,32,31,14,0.40443245634515895,0.5292773142288362,0.4707226857711639
USR0853,1876.51,1367.73,474.47,508.78,72.89,25.28,27.11,Alta,En observación,ACTIVO,0.7288690174845858,0.25284704051670387,0.27113098251541423,508.78,79,38930.89,492.7960759493671,186.77,1779.52,605.8709456671735,28,28,15,0.25284704051670387,0.7288690174845858,0.27113098251541423
USR0854,5467.99,3690.89,2182.18,1777.1,67.5,39.91,32.5,Alta,En riesgo,ACTIVO,0.6749994056316855,0.39908266108752943,0.3250005943683145,1777.1,76,109906.55,1446.1388157894737,507.65,5371.94,1793.649685953172,34,31,13,0.39908266108752943,0.6749994056316855,0.3250005943683145
USR0855,4122.98,3009.5,1028.38,1113.47,72.99,24.94,27.01,Alta,En observación,ACTIVO,0.7299332036536681,0.24942638576951628,0.270064370916182,1113.4799999999996,72,85589.76,1188.7466666666667,656.53,4223.48,1417.6045804479622,28,20,11,0.24942638576951628,0.7299332036536681,0.270064370916182
USR0856,1909.27,1520.71,288.85,388.56,79.65,15.13,20.35,Alta,En observación,ACTIVO,0.7964876628240113,0.15128818867944294,0.20351233717598874,388.55999999999995,72,41159.8,571.6638888888889,248.56,1943.63,659.159360456651,26,23,11,0.15128818867944294,0.7964876628240113,0.20351233717598874
USR0857,4627.24,2747.92,404.52,1879.33,59.39,8.74,40.61,Alta,Saludable,ACTIVO,0.5938572453557629,0.08742144345225232,0.40614491575971856,1879.3199999999997,73,88501.95,1212.3554794520549,471.98,4730.34,1584.7927572513147,27,27,12,0.08742144345225232,0.5938572453557629,0.40614491575971856
USR0858,2525.42,1199.48,70.16,1325.94,47.5,2.78,52.5,Alta,Saludable,ACTIVO,0.47496258048166246,0.027781517529757424,0.5250374195183376,1325.94,74,44698.71,604.0366216216216,120.09,3024.19,926.9899748320446,30,30,11,0.027781517529757424,0.47496258048166246,0.5250374195183376
USR0859,1652.06,1329.77,257.52,322.29,80.49,15.59,19.51,Media,En observación,ACTIVO,0.8049162863334262,0.15587811580693195,0.19508371366657387,322.28999999999996,73,35781.9,490.16301369863015,182.01,1652.39,564.22182005072,32,26,13,0.15587811580693195,0.8049162863334262,0.19508371366657387
USR0860,3659.68,2619.09,325.58,1040.59,71.57,8.9,28.43,Alta,En observación,ACTIVO,0.7156609321033534,0.08896406243168802,0.2843390678966467,1040.5899999999997,72,75345.27,1046.4620833333333,295.425,3746.86,1334.9002921450117,23,30,11,0.08896406243168802,0.7156609321033534,0.2843390678966467
USR0861,1848.0,1479.94,317.02,368.05,80.08,17.15,19.92,Media,En observación,ACTIVO,0.8008333333333334,0.17154761904761903,0.19916125541125543,368.05999999999995,76,39935.32,525.4647368421053,300.23,1806.0,592.2878633873311,28,20,14,0.17154761904761903,0.8008333333333334,0.19916125541125543
USR0862,3457.06,1122.25,360.77,2334.81,32.46,10.44,67.54,Alta,Saludable,ACTIVO,0.3246255488767913,0.10435745980688793,0.6753744511232087,2334.81,77,54951.78,713.6594805194806,183.03,3366.22,1178.9570147691609,30,22,14,0.10435745980688793,0.3246255488767913,0.6753744511232087
USR0863,4578.02,2721.43,228.23,1856.59,59.45,4.99,40.55,Alta,Saludable,INACTIVO,0.5944556817139286,0.04985343008549547,0.40554431828607124,1856.5900000000006,75,87593.43,1167.9124,337.49,4864.54,1599.6009435293881,27,28,13,0.04985343008549547,0.5944556817139286,0.40554431828607124
USR0864,5409.66,3443.57,2335.61,1966.09,63.66,43.17,36.34,Alta,En riesgo,ACTIVO,0.6365594140851736,0.4317480211325666,0.3634405859148264,1966.0899999999997,77,106238.65,1379.7227272727273,398.67,5505.78,1831.0060400972816,32,33,13,0.4317480211325666,0.6365594140851736,0.3634405859148264
USR0865,3471.54,1720.55,1562.2,1750.99,49.56,45.0,50.44,Alta,En riesgo,ACTIVO,0.495615778588177,0.45000201639618154,0.504384221411823,1750.99,74,62305.09,841.9606756756756,217.45999999999998,4592.32,1246.5578433983292,32,26,13,0.45000201639618154,0.495615778588177,0.504384221411823
USR0866,5994.4,2579.14,446.81,3415.26,43.03,7.45,56.97,Alta,Saludable,ACTIVO,0.43025824102495663,0.07453790204190579,0.5697417589750434,3415.2599999999998,75,102882.56,1371.7674666666667,309.52,6083.72,2075.3341958794826,26,27,14,0.07453790204190579,0.43025824102495663,0.5697417589750434
USR0867,4788.46,3895.33,2381.66,893.13,81.35,49.74,18.65,Media,En riesgo,ACTIVO,0.8134828316410704,0.497374938915643,0.1865171683589296,893.1300000000001,77,104205.51,1353.3183116883117,721.36,5998.7,1632.2358777604504,25,20,15,0.497374938915643,0.8134828316410704,0.1865171683589296
USR0868,2848.88,1805.13,171.91,1043.74,63.36,6.03,36.64,Alta,En observación,ACTIVO,0.6336279520372918,0.060343011990677035,0.3663685378113504,1043.75,75,55848.11,744.6414666666667,285.02,2867.84,967.422940933859,26,24,13,0.060343011990677035,0.6336279520372918,0.3663685378113504
USR0869,3776.38,2493.55,1612.61,1282.83,66.03,42.7,33.97,Alta,En riesgo,ACTIVO,0.6603016645570626,0.4270253523215354,0.33969833544293737,1282.83,75,75239.21,1003.1894666666667,242.69,4994.53,1422.8012800969987,23,31,11,0.4270253523215354,0.6603016645570626,0.33969833544293737
USR0870,4998.01,4353.54,879.27,644.48,87.11,17.59,12.89,Media,En riesgo,ACTIVO,0.8710546797625455,0.1759240177590681,0.12894732103377143,644.4700000000003,73,112218.61,1537.2412328767123,971.58,5058.77,1684.645399167421,27,22,13,0.1759240177590681,0.8710546797625455,0.12894732103377143
USR0871,5010.98,2838.3,1752.14,2172.68,56.64,34.97,43.36,Alta,En observación,ACTIVO,0.5664161501343051,0.3496601463186842,0.4335838498656949,2172.6799999999994,78,94191.45,1207.5826923076922,401.64,5604.51,1724.2030835057044,27,27,15,0.3496601463186842,0.5664161501343051,0.4335838498656949
USR0872,3155.96,2256.82,1086.32,899.14,71.51,34.42,28.49,Alta,En observación,ACTIVO,0.7150977832418662,0.3442122206872077,0.2849022167581338,899.1399999999999,76,64953.34,854.6492105263158,437.175,3052.73,1017.1797293979246,24,25,13,0.3442122206872077,0.7150977832418662,0.2849022167581338
USR0873,5225.69,3041.04,388.92,2184.65,58.19,7.44,41.81,Alta,Saludable,ACTIVO,0.5819403753379937,0.0744246214375518,0.4180596246620064,2184.6499999999996,77,99200.72,1288.321038961039,414.06,5259.67,1766.2594913087878,28,30,14,0.0744246214375518,0.5819403753379937,0.4180596246620064
USR0874,2452.33,1819.46,447.15,632.86,74.19,18.23,25.81,Alta,En observación,ACTIVO,0.741931143035399,0.1823367980655132,0.25806477920997584,632.8699999999999,72,51261.51,711.9654166666667,238.77,2531.49,887.5829965428229,33,27,12,0.1823367980655132,0.741931143035399,0.25806477920997584
USR0875,4987.62,3818.84,2128.61,1168.78,76.57,42.68,23.43,Alta,En riesgo,ACTIVO,0.7656637835280155,0.42677870407128055,0.23433621647198463,1168.7799999999997,74,105677.5,1428.0743243243244,631.11,5119.2,1729.35166623818,29,27,12,0.42677870407128055,0.7656637835280155,0.23433621647198463
USR0876,1397.39,1018.76,254.0,378.62,72.9,18.18,27.1,Alta,En observación,ACTIVO,0.7290448622074008,0.1817674378663079,0.27094798159425787,378.6300000000001,76,28993.84,381.4978947368421,170.615,1350.53,452.4902853331131,30,26,13,0.1817674378663079,0.7290448622074008,0.27094798159425787
USR0877,1922.33,1761.19,210.03,161.14,91.62,10.93,8.38,Baja,En riesgo,ACTIVO,0.9161746422310426,0.10925803582111293,0.08382535776895746,161.13999999999987,75,44202.31,589.3641333333333,260.04,1926.76,645.6958891980646,33,28,13,0.10925803582111293,0.9161746422310426,0.08382535776895746
USR0878,3372.24,1752.15,135.15,1620.09,51.96,4.01,48.04,Alta,Saludable,ACTIVO,0.5195804569069817,0.04007721870329514,0.4804195430930183,1620.0899999999997,78,61492.65,788.3673076923077,252.255,3271.26,1079.75645599676,27,26,15,0.04007721870329514,0.5195804569069817,0.4804195430930183
USR0879,1702.73,576.34,2.39,1126.39,33.85,0.14,66.15,Alta,Saludable,ACTIVO,0.33847997040047456,0.001403628291038509,0.6615200295995255,1126.3899999999999,77,27348.85,355.1798701298701,84.83,1689.32,568.1974091543535,25,27,13,0.001403628291038509,0.33847997040047456,0.6615200295995255
USR0880,4832.5,2666.47,326.21,2166.02,55.18,6.75,44.82,Alta,Saludable,ACTIVO,0.5517785825142265,0.06750336264873254,0.44821934816347647,2166.03,77,89987.62,1168.6703896103895,442.38,4807.7,1601.2187666697428,28,26,16,0.06750336264873254,0.5517785825142265,0.44821934816347647
USR0881,2227.99,1744.79,1138.17,483.19,78.31,51.09,21.69,Alta,En riesgo,ACTIVO,0.7831229045013668,0.5108505873006612,0.21687260714814702,483.1999999999998,74,47673.33,644.2341891891892,279.89,2270.4,786.2654122783373,28,27,13,0.5108505873006612,0.7831229045013668,0.21687260714814702
USR0882,5983.39,3258.51,67.37,2724.87,54.46,1.13,45.54,Alta,Saludable,ACTIVO,0.544592613886108,0.011259503391889882,0.4554057148205281,2724.88,74,110902.81,1498.6866216216215,454.13,6080.47,2048.3035669670826,31,32,12,0.011259503391889882,0.544592613886108,0.4554057148205281
USR0883,4696.69,2722.76,514.2,1973.93,57.97,10.95,42.03,Alta,Saludable,ACTIVO,0.5797189084227403,0.10948135814797232,0.4202810915772598,1973.9299999999994,73,89033.48,1219.636712328767,352.82,4725.87,1604.3454016782866,30,33,13,0.10948135814797232,0.5797189084227403,0.4202810915772598
USR0884,6782.34,2800.92,126.94,3981.43,41.3,1.87,58.7,Alta,Saludable,ACTIVO,0.412972513911128,0.01871625427212437,0.587028960506256,3981.42,76,114999.11,1513.1461842105264,435.745,6835.08,2330.905380818917,34,24,14,0.01871625427212437,0.412972513911128,0.587028960506256
USR0885,4863.97,2267.21,397.96,2596.75,46.61,8.18,53.39,Alta,Saludable,ACTIVO,0.4661233519121212,0.08181793884419516,0.5338745921541457,2596.76,72,85574.16,1188.53,311.65999999999997,6398.28,1836.820768074824,32,26,12,0.08181793884419516,0.4661233519121212,0.5338745921541457
USR0886,3642.29,2372.56,1365.62,1269.73,65.14,37.49,34.86,Alta,En riesgo,ACTIVO,0.6513923932471055,0.3749344505791686,0.3486076067528945,1269.73,73,72178.18000000001,988.742191780822,265.21,3732.67,1277.6286916091497,25,33,12,0.3749344505791686,0.6513923932471055,0.3486076067528945
USR0887,3283.54,2751.28,1385.49,532.26,83.79,42.2,16.21,Media,En riesgo,ACTIVO,0.8379005585435232,0.42195009045115944,0.16209944145647684,532.2599999999998,74,72417.87,978.6198648648648,567.78,3355.9,1115.9008245255018,26,21,12,0.42195009045115944,0.8379005585435232,0.16209944145647684
USR0888,4657.91,3207.3,824.68,1450.61,68.86,17.7,31.14,Alta,En observación,ACTIVO,0.6885706250228107,0.17704936334106927,0.3114293749771893,1450.6099999999997,77,94382.45,1225.746103896104,571.11,4627.61,1503.4948838597736,28,23,14,0.17704936334106927,0.6885706250228107,0.3114293749771893
USR0889,3463.51,1623.35,1621.55,1840.16,46.87,46.82,53.13,Alta,En riesgo,ACTIVO,0.46870082661808393,0.4681811226183842,0.531299173381916,1840.1600000000003,76,61042.39,803.1893421052631,205.86,4580.99,1241.010342599218,30,25,13,0.4681811226183842,0.46870082661808393,0.531299173381916
USR0890,2462.77,1992.76,788.43,470.01,80.92,32.01,19.08,Media,En observación,ACTIVO,0.8091539201793103,0.32013951769755195,0.1908460798206897,470.01,77,53466.36,694.3683116883117,264.77,5050.29,941.9672315096219,29,28,14,0.32013951769755195,0.8091539201793103,0.1908460798206897
USR0891,4625.9,3948.14,977.26,677.76,85.35,21.13,14.65,Media,En riesgo,ACTIVO,0.8534858081670594,0.2112583497265397,0.14651419183294062,677.7599999999998,74,102888.51,1390.3852702702702,590.2650000000001,4747.08,1605.7164656273885,32,31,12,0.2112583497265397,0.8534858081670594,0.14651419183294062
USR0892,6907.63,3164.41,334.71,3743.22,45.81,4.85,54.19,Alta,Saludable,ACTIVO,0.4581035753217818,0.048455114127421414,0.5418964246782181,3743.2200000000003,76,120864.45,1590.3217105263157,580.7049999999999,6965.58,2342.1541280108722,26,23,14,0.048455114127421414,0.4581035753217818,0.5418964246782181
USR0893,3468.29,1962.22,202.33,1506.07,56.58,5.83,43.42,Alta,Saludable,ACTIVO,0.5657600719663004,0.05833710560535596,0.4342399280336996,1506.07,75,65166.090000000004,868.8812,271.52,3503.39,1223.613005318134,26,26,12,0.05833710560535596,0.5657600719663004,0.4342399280336996
USR0894,5724.48,5069.68,263.24,654.8,88.56,4.6,11.44,Media,En riesgo,ACTIVO,0.8856140645089162,0.04598496282631785,0.1143859354910839,654.7999999999993,75,129529.96,1727.0661333333335,590.54,5826.77,1995.6801314162144,36,31,13,0.04598496282631785,0.8856140645089162,0.1143859354910839
USR0895,2317.57,1406.68,420.69,910.89,60.7,18.15,39.3,Alta,En observación,ACTIVO,0.6069633279685187,0.18152202522469654,0.39303667203148124,910.8900000000001,77,44691.01,580.4027272727272,234.88,2298.58,769.8117344018128,28,24,14,0.18152202522469654,0.6069633279685187,0.39303667203148124
USR0896,2874.63,1584.33,295.52,1290.3,55.11,10.28,44.89,Alta,Saludable,ACTIVO,0.5511422339570657,0.1028027954902022,0.4488577660429342,1290.3000000000002,74,53507.59,723.0755405405405,331.095,2790.15,937.9684365781329,34,22,14,0.1028027954902022,0.5511422339570657,0.4488577660429342
USR0897,2616.7,1340.12,323.66,1276.58,51.21,12.37,48.79,Alta,Saludable,ACTIVO,0.5121412466083235,0.12369014407459779,0.48785875339167656,1276.58,79,47481.74,601.0346835443038,180.15,2470.82,841.9670349503999,31,32,15,0.12369014407459779,0.5121412466083235,0.48785875339167656
USR0898,6538.67,4211.01,906.34,2327.66,64.4,13.86,35.6,Alta,En observación,ACTIVO,0.6440162907747294,0.1386122865965097,0.35598370922527056,2327.66,76,128996.13,1697.3175,659.885,6552.16,2161.969032910586,22,25,14,0.1386122865965097,0.6440162907747294,0.35598370922527056
USR0899,3186.18,2769.4,535.69,416.78,86.92,16.81,13.08,Media,En riesgo,ACTIVO,0.8691913200133076,0.16812923312556105,0.13080867998669252,416.77999999999975,76,71466.9,940.353947368421,381.48,3128.71,1037.80917492325,30,31,14,0.16812923312556105,0.8691913200133076,0.13080867998669252
USR0900,3595.81,2812.56,1014.01,783.25,78.22,28.2,21.78,Alta,En observación,ACTIVO,0.7821770338254802,0.28199765838573226,0.2178229661745198,783.25,72,76900.47,1068.0620833333332,443.42,3681.04,1258.0529205409105,30,29,11,0.28199765838573226,0.7821770338254802,0.2178229661745198
USR0901,4014.93,2112.5,434.72,1902.43,52.62,10.83,47.38,Alta,Saludable,ACTIVO,0.5261611036805125,0.10827586035123901,0.47383889631948756,1902.4299999999998,75,73529.24,980.3898666666668,471.97,3912.36,1313.91818246912,28,23,12,0.10827586035123901,0.5261611036805125,0.47383889631948756
USR0902,5501.98,3004.36,633.64,2497.62,54.61,11.52,45.39,Alta,Saludable,ACTIVO,0.546050694477261,0.11516581303458029,0.4539493055227391,2497.6199999999994,76,102075.98,1343.105,427.955,5526.38,1870.4906289652101,27,27,14,0.11516581303458029,0.546050694477261,0.4539493055227391
USR0903,2523.53,1648.8,126.71,874.73,65.34,5.02,34.66,Alta,En observación,ACTIVO,0.6533704770698188,0.050211410207130484,0.3466295229301811,874.7300000000002,77,50067.91,650.2325974025974,223.99,2429.88,827.76176061588,28,31,14,0.050211410207130484,0.6533704770698188,0.3466295229301811
USR0904,5466.24,4262.67,1107.92,1203.57,77.98,20.27,22.02,Alta,En observación,ACTIVO,0.7798175711275027,0.2026841119306873,0.22018242887249737,1203.5699999999997,75,116746.97,1556.6262666666667,450.17,5569.01,1885.917256408936,34,33,13,0.2026841119306873,0.7798175711275027,0.22018242887249737
USR0905,3716.98,2995.45,1961.15,721.53,80.59,52.76,19.41,Media,En riesgo,ACTIVO,0.8058827327561622,0.5276191962291968,0.19411726724383774,721.5300000000002,73,80549.09,1103.4121917808218,654.43,3806.46,1277.2173893819227,23,20,13,0.5276191962291968,0.8058827327561622,0.19411726724383774
USR0906,3505.67,2732.42,543.52,773.25,77.94,15.5,22.06,Alta,En observación,ACTIVO,0.7794287539899648,0.15504026334480997,0.22057124601003517,773.25,73,74857.07,1025.4393150684932,446.11,3546.18,1201.906232414817,27,25,12,0.15504026334480997,0.7794287539899648,0.22057124601003517
USR0907,2591.68,1920.96,698.42,670.72,74.12,26.95,25.88,Alta,En observación,ACTIVO,0.741202617607112,0.269485430300037,0.258797382392888,670.7199999999998,74,54151.61,731.7785135135135,293.995,4008.99,952.7282627041639,27,24,13,0.269485430300037,0.741202617607112,0.258797382392888
USR0908,6509.2,3818.3,430.55,2690.89,58.66,6.61,41.34,Alta,Saludable,ACTIVO,0.5866005039021693,0.06614484114791372,0.4133979598107294,2690.8999999999996,73,123929.98,1697.6709589041095,475.87,6613.4,2245.3358874169985,34,29,12,0.06614484114791372,0.5866005039021693,0.4133979598107294
USR0909,3951.37,3435.48,1851.21,515.89,86.94,46.85,13.06,Media,En riesgo,ACTIVO,0.8694402194681845,0.4684982676894343,0.13055978053181555,515.8899999999999,73,88642.22,1214.2769863013698,434.06,5983.63,1459.5690028040287,31,31,13,0.4684982676894343,0.8694402194681845,0.13055978053181555
USR0910,6223.67,3542.19,429.85,2681.48,56.91,6.91,43.09,Alta,Saludable,ACTIVO,0.5691481071457838,0.06906696531146414,0.43085189285421627,2681.48,73,117190.33,1605.34698630137,571.1,7255.53,2245.2569068283115,27,24,13,0.06906696531146414,0.5691481071457838,0.43085189285421627
USR0911,5271.38,4528.72,460.13,742.65,85.91,8.73,14.09,Media,En riesgo,ACTIVO,0.8591146910296735,0.08728833815812936,0.14088341193387688,742.6599999999999,74,117601.17,1589.205,829.675,5559.2,1872.4742921330899,25,26,14,0.08728833815812936,0.8591146910296735,0.14088341193387688
USR0912,4428.74,3630.33,560.65,798.41,81.97,12.66,18.03,Media,En observación,ACTIVO,0.8197207332108004,0.126593568373849,0.18027926678919964,798.4099999999999,76,96708.76,1272.4836842105262,674.405,4455.98,1484.79499038742,21,22,14,0.126593568373849,0.8197207332108004,0.18027926678919964
USR0913,1929.17,1724.65,92.28,204.52,89.4,4.78,10.6,Media,En riesgo,INACTIVO,0.893985496353354,0.0478340426193648,0.10601450364664597,204.51999999999998,75,43845.86,584.6114666666667,207.27,1915.4,668.4439153163829,31,32,14,0.0478340426193648,0.893985496353354,0.10601450364664597
USR0914,1748.86,889.4,369.45,859.46,50.86,21.13,49.14,Alta,En observación,ACTIVO,0.5085598618528642,0.2112519012385211,0.4914401381471359,859.4599999999999,79,31659.09,400.7479746835443,123.09,5410.23,706.5585553000122,31,30,16,0.2112519012385211,0.5085598618528642,0.4914401381471359
USR0915,4141.4,3776.65,247.11,364.75,91.19,5.97,8.81,Baja,En riesgo,ACTIVO,0.91192591877143,0.05966822813541316,0.08807408122857005,364.74999999999955,74,95016.68,1284.009189189189,887.73,4151.27,1365.100787455513,35,16,13,0.05966822813541316,0.91192591877143,0.08807408122857005
USR0916,6295.26,5256.13,2021.0,1039.13,83.49,32.1,16.51,Media,En observación,ACTIVO,0.8349345380492624,0.3210351915568221,0.16506546195073754,1039.13,76,138616.71,1823.9040789473684,651.56,6352.11,2172.2929308680127,28,32,13,0.3210351915568221,0.8349345380492624,0.16506546195073754
