transaction_id,usuario_id,fecha,descripcion,monto,moneda,categoria,recurrente,medio_pago,descripcion_limpia,anio,mes,trimestre,dia_semana,es_fin_de_semana,monto_log,longitud_descripcion,cantidad_palabras,recurrente_binario,es_gasto_grande
TX004361,USR0011,2026-06-25,Transferencia personal,245.25,USD,Otros,No,Tarjeta de débito,transferencia personal,2026,6,2,3,0,5.506347280052198,22,2,0,0
TX004435,USR0053,2025-09-06,Transferencia personal,179.67,USD,Otros,No,Tarjeta de crédito,transferencia personal,2025,9,3,5,1,5.196672162785836,22,2,0,0
TX000443,USR0052,2025-12-14,Comida a domicilio,50.57,USD,Alimentación,Sí,Billetera virtual,comida a domicilio,2025,12,4,6,1,3.9429401080628677,18,3,1,0
TX001563,USR0019,2025-11-26,Expensas,2000.0,USD,Vivienda,Sí,Pago con QR,expensas,2025,11,4,2,0,7.601402334583733,8,1,1,1
TX000869,USR0048,2025-12-24,Taxi,30.34,USD,Transporte,No,Tarjeta de débito,taxi,2025,12,4,2,0,3.444895236927875,4,1,0,0
TX003118,USR0056,2025-08-07,Agua,137.27,USD,Servicios,Sí,Tarjeta de crédito,agua,2025,8,3,3,0,4.929208295400526,4,1,1,0
TX003715,USR0009,2025-10-12,Compra de electrodoméstico,1000.0,USD,Compras,No,Débito automático,compra de electrodomestico,2025,10,4,6,1,6.90875477931522,26,3,0,1
TX003076,USR0079,2026-05-05,Servicio de televisión,263.29,USD,Servicios,Sí,Efectivo,servicio de television,2026,5,2,1,0,5.577046985101792,22,3,1,0
TX001680,USR0004,2025-12-22,Mantenimiento del hogar,1818.15,USD,Vivienda,No,Efectivo,mantenimiento del hogar,2025,12,4,0,0,7.506124638009943,23,3,0,1
TX000476,USR0008,2025-12-15,Cena,62.34,USD,Alimentación,No,Pago con QR,cena,2025,12,4,0,0,4.148517041110494,4,1,0,0
TX003834,USR0046,2026-03-11,Compra de ropa,722.56,USD,Compras,No,Tarjeta de débito,compra de ropa,2026,3,1,2,0,6.584183472833434,14,3,0,1
TX004323,USR0062,2026-03-09,Gasto eventual,479.32,USD,Otros,No,Pago con QR,gasto eventual,2026,3,1,0,0,6.174452548445097,14,2,0,1
TX003047,USR0054,2026-03-10,Telefonía móvil,31.99,USD,Servicios,Sí,Tarjeta de débito,telefonia movil,2026,3,1,1,0,3.49620448524049,15,2,1,0
TX001748,USR0081,2026-01-13,Reparación de electrodoméstico,142.9,USD,Vivienda,No,Tarjeta de débito,reparacion de electrodomestico,2026,1,1,1,0,4.969118613893322,30,3,0,0
TX003090,USR0083,2025-11-14,Servicio de internet,36.83,USD,Servicios,Sí,Transferencia bancaria,servicio de internet,2025,11,4,4,0,3.6331024386449378,20,3,1,0
TX001728,USR0027,2026-04-06,Alquiler,1421.59,USD,Vivienda,Sí,Billetera virtual,alquiler,2026,4,2,0,0,7.260234432891888,8,1,1,1
TX003446,USR0065,2025-11-26,Servicio de seguridad,400.0,USD,Servicios,No,Billetera virtual,servicio de seguridad,2025,11,4,2,0,5.993961427306569,21,3,0,0
TX004126,USR0004,2026-01-07,Donación,453.24,USD,Otros,No,Transferencia bancaria,donacion,2026,1,1,2,0,6.118625692724661,8,1,0,0
TX000477,USR0061,2026-01-16,Restaurante,198.63,USD,Alimentación,No,Débito automático,restaurante,2026,1,1,4,0,5.296465653184562,11,1,0,0
TX003129,USR0024,2025-09-28,Agua,312.44,USD,Servicios,Sí,Tarjeta de crédito,agua,2025,9,3,6,1,5.747607954196231,4,1,1,0
TX001487,USR0089,2026-01-13,Consulta médica,33.31,USD,Salud,No,Pago con QR,consulta medica,2026,1,1,1,0,3.5354368568703585,15,2,0,0
TX004157,USR0021,2025-12-17,Pago extraordinario,144.87,USD,Otros,Sí,Tarjeta de crédito,pago extraordinario,2025,12,4,2,0,4.982715814098122,19,2,1,0
TX004025,USR0043,2026-04-08,Ajuste de cuenta,322.35,USD,Otros,No,Tarjeta de débito,ajuste de cuenta,2026,4,2,2,0,5.778735327892602,16,3,0,1
TX000572,USR0033,2025-10-06,Estacionamiento,12.74,USD,Transporte,Sí,Billetera virtual,estacionamiento,2025,10,4,0,0,2.620311286794203,15,1,1,0
TX001031,USR0051,2025-12-14,Medicamentos,500.0,USD,Salud,No,Débito automático,medicamentos,2025,12,4,6,1,6.2166061010848646,12,1,0,0
TX001764,USR0023,2025-11-29,Hipoteca,1037.54,USD,Vivienda,Sí,Billetera virtual,hipoteca,2025,11,4,5,1,6.945571159666362,8,1,1,1
TX001419,USR0024,2025-08-06,Odontología,308.75,USD,Salud,No,Billetera virtual,odontologia,2025,8,3,2,0,5.7357655205092515,11,1,0,0
TX002785,USR0052,2026-04-20,Evento cultural,124.07,USD,Ocio,No,Tarjeta de crédito,evento cultural,2026,4,2,0,0,4.828873580560815,15,2,0,0
TX000367,USR0037,2026-05-24,Comida a domicilio,83.47,USD,Alimentación,No,Débito automático,comida a domicilio,2026,5,2,6,1,4.436396441739405,18,3,0,0
TX004237,USR0073,2026-06-13,Compra no identificada,146.05,USD,Otros,Sí,Tarjeta de débito,compra no identificada,2026,6,2,5,1,4.990772665000004,22,3,1,0
TX000005,USR0055,2026-05-06,Restaurante,7.5,USD,Alimentación,No,Pago con QR,restaurante,2026,5,2,2,0,2.1400661634962708,11,1,0,0
TX004215,USR0026,2026-04-14,Donación,390.92,USD,Otros,No,Tarjeta de débito,donacion,2026,4,2,1,0,5.9710577373303195,8,1,0,1
TX001996,USR0020,2026-06-27,Expensas,667.0,USD,Vivienda,Sí,Efectivo,expensas,2026,6,2,5,1,6.504288173536645,8,1,1,1
TX002954,USR0053,2025-12-20,Actividad recreativa,128.13,USD,Ocio,No,Tarjeta de crédito,actividad recreativa,2025,12,4,5,1,4.86081964885856,20,2,0,0
TX003054,USR0032,2025-08-29,Gas,400.0,USD,Servicios,Sí,Transferencia bancaria,gas,2025,8,3,4,0,5.993961427306569,3,1,1,0
TX002516,USR0013,2025-09-20,Hobby,177.78,USD,Ocio,Sí,Efectivo,hobby,2025,9,3,5,1,5.186155999659706,5,1,1,0
TX000530,USR0015,2025-08-13,Combustible,63.87,USD,Transporte,No,Efectivo,combustible,2025,8,3,2,0,4.172385267224964,11,1,0,0
TX002420,USR0034,2025-08-14,Certificación profesional,864.16,USD,Educación,No,Efectivo,certificacion profesional,2025,8,3,3,0,6.762914460925101,25,2,0,1
TX003097,USR0013,2025-10-10,Servicio de mantenimiento,400.0,USD,Servicios,Sí,Transferencia bancaria,servicio de mantenimiento,2025,10,4,4,0,5.993961427306569,25,3,1,0
TX000518,USR0001,2025-08-10,Taxi,46.38,USD,Transporte,No,Tarjeta de crédito,taxi,2025,8,3,6,1,3.8582001987306396,4,1,0,0
TX001555,USR0022,2026-05-12,Hipoteca,1164.47,USD,Vivienda,Sí,Tarjeta de débito,hipoteca,2026,5,2,1,0,7.060879718118792,8,1,1,1
TX002066,USR0033,2026-01-27,Plataforma educativa,325.01,USD,Educación,Sí,Pago con QR,plataforma educativa,2026,1,1,1,0,5.7869280557428695,20,2,1,1
TX002053,USR0060,2025-07-30,Inscripción a curso,1000.0,USD,Educación,No,Billetera virtual,inscripcion a curso,2025,7,3,2,0,6.90875477931522,19,3,0,1
TX004412,USR0074,2025-11-09,Otro gasto,69.55,USD,Otros,No,Efectivo,otro gasto,2025,11,4,6,1,4.256321678298823,10,2,0,0
TX003427,USR0038,2025-12-03,Telefonía fija,339.14,USD,Servicios,Sí,Tarjeta de crédito,telefonia fija,2025,12,4,2,0,5.829357297564267,14,2,1,0
TX002751,USR0051,2026-07-08,Evento cultural,236.39,USD,Ocio,Sí,Tarjeta de crédito,evento cultural,2026,7,3,2,0,5.469704358289212,15,2,1,0
TX002906,USR0057,2026-02-19,Actividad recreativa,206.6,USD,Ocio,No,Transferencia bancaria,actividad recreativa,2026,2,1,3,0,5.335613151291733,20,2,0,0
TX000791,USR0032,2026-05-05,Mantenimiento del vehículo,56.63,USD,Transporte,No,Efectivo,mantenimiento del vehiculo,2026,5,2,1,0,4.054043265448575,26,3,0,0
TX001065,USR0032,2026-03-06,Estudio médico,153.94,USD,Salud,No,Pago con QR,estudio medico,2026,3,1,4,0,5.043037945203756,14,2,0,0
TX003524,USR0053,2026-03-20,Compra de calzado,297.3,USD,Compras,No,Billetera virtual,compra de calzado,2026,3,1,4,0,5.698099691520703,17,3,0,0
TX001858,USR0030,2026-06-16,Compra de muebles,1163.0,USD,Vivienda,No,Tarjeta de crédito,compra de muebles,2026,6,2,1,0,7.059617628291383,17,3,0,1
TX003908,USR0092,2026-02-02,Compra de calzado,437.03,USD,Compras,No,Débito automático,compra de calzado,2026,2,1,0,0,6.082287401181582,17,3,0,1
TX001961,USR0081,2025-10-11,Materiales de construcción,1020.7,USD,Vivienda,No,Tarjeta de débito,materiales de construccion,2025,10,4,5,1,6.929223185597378,26,3,0,1
TX002274,USR0042,2026-04-29,Cuota educativa,372.16,USD,Educación,Sí,Pago con QR,cuota educativa,2026,4,2,2,0,5.9220072820927605,15,2,1,0
TX001557,USR0044,2026-07-07,Seguro del hogar,685.0,USD,Vivienda,Sí,Efectivo,seguro del hogar,2026,7,3,1,0,6.530877627725885,16,3,1,1
TX000739,USR0072,2026-05-06,Peaje,97.46,USD,Transporte,No,Transferencia bancaria,peaje,2026,5,2,2,0,4.589650374330055,5,1,0,0
TX001759,USR0060,2026-05-24,Materiales de construcción,1066.39,USD,Vivienda,No,Efectivo,materiales de construccion,2026,5,2,6,1,6.9729716952968435,26,3,0,1
TX004364,USR0066,2025-12-01,Cargo administrativo,5.65,USD,Otros,No,Billetera virtual,cargo administrativo,2025,12,4,0,0,1.8946168546677629,20,2,0,0
TX001203,USR0064,2025-10-24,Consulta médica,205.38,USD,Salud,No,Efectivo,consulta medica,2025,10,4,4,0,5.329719129687568,15,2,0,0
TX001957,USR0043,2026-01-30,Servicio de limpieza,377.33,USD,Vivienda,No,Billetera virtual,servicio de limpieza,2026,1,1,4,0,5.935766830635893,20,3,0,1
TX002974,USR0071,2025-10-07,Servicio de streaming,113.24,USD,Ocio,Sí,Pago con QR,servicio de streaming,2025,10,4,1,0,4.738301498591274,21,3,1,0
TX002116,USR0071,2026-01-08,Plataforma educativa,449.83,USD,Educación,Sí,Efectivo,plataforma educativa,2026,1,1,3,0,6.111090328309851,20,2,1,1
TX004410,USR0024,2025-12-03,Cargo administrativo,189.25,USD,Otros,No,Efectivo,cargo administrativo,2025,12,4,2,0,5.248338996741795,20,2,0,0
TX000520,USR0013,2026-06-16,Mantenimiento del vehículo,180.0,USD,Transporte,No,Billetera virtual,mantenimiento del vehiculo,2026,6,2,1,0,5.198497031265826,26,3,0,0
TX000295,USR0078,2025-11-21,Comida a domicilio,71.72,USD,Alimentación,No,Tarjeta de crédito,comida a domicilio,2025,11,4,4,0,4.286616449869223,18,3,0,0
TX000303,USR0070,2025-10-04,Cafetería,64.35,USD,Alimentación,Sí,Débito automático,cafeteria,2025,10,4,5,1,4.179757440070231,9,1,1,0
TX003434,USR0059,2025-12-08,Servicio de seguridad,391.72,USD,Servicios,Sí,Tarjeta de débito,servicio de seguridad,2025,12,4,0,0,5.973096889749797,21,3,1,0
TX002369,USR0036,2025-07-16,Certificación profesional,372.94,USD,Educación,No,Pago con QR,certificacion profesional,2025,7,3,2,0,5.924095356737128,25,2,0,0
TX002719,USR0077,2026-07-11,Salida recreativa,106.72,USD,Ocio,Sí,Efectivo,salida recreativa,2026,7,3,5,1,4.679535267943399,17,2,1,0
TX001564,USR0042,2025-08-27,Alquiler,1086.01,USD,Vivienda,Sí,Billetera virtual,alquiler,2025,8,3,2,0,6.991186086710908,8,1,1,1
TX000055,USR0091,2026-04-01,Almuerzo,105.72,USD,Alimentación,Sí,Tarjeta de crédito,almuerzo,2026,4,2,2,0,4.670208582167313,8,1,1,0
TX000731,USR0020,2025-10-24,Taxi,48.14,USD,Transporte,No,Débito automático,taxi,2025,10,4,4,0,3.894673367093033,4,1,0,0
TX003849,USR0036,2026-03-04,Compra por internet,340.65,USD,Compras,No,Pago con QR,compra por internet,2026,3,1,2,0,5.833786821226787,19,3,0,0
TX001493,USR0089,2026-03-22,Medicamentos,253.93,USD,Salud,Sí,Billetera virtual,medicamentos,2026,3,1,6,1,5.540988997669792,12,1,1,0
TX002279,USR0001,2025-09-04,Curso online,24.42,USD,Educación,No,Pago con QR,curso online,2025,9,3,3,0,3.2355362657613083,12,2,0,0
TX000157,USR0040,2026-03-27,Verdulería,21.37,USD,Alimentación,No,Tarjeta de crédito,verduleria,2026,3,1,4,0,3.107720775502038,10,1,0,0
TX004371,USR0077,2026-01-12,Retiro de efectivo,191.65,USD,Otros,No,Tarjeta de débito,retiro de efectivo,2026,1,1,0,0,5.260875071072166,18,3,0,0
TX003188,USR0050,2025-09-24,Servicio de mantenimiento,109.28,USD,Servicios,No,Tarjeta de débito,servicio de mantenimiento,2025,9,3,2,0,4.703022586155596,25,3,0,0
TX001622,USR0015,2025-10-09,Reparación de electrodoméstico,1674.74,USD,Vivienda,No,Billetera virtual,reparacion de electrodomestico,2025,10,4,3,0,7.4240101377430125,30,3,0,1
TX002193,USR0099,2026-02-26,Cuota educativa,690.71,USD,Educación,Sí,Billetera virtual,cuota educativa,2026,2,1,3,0,6.539166792636632,15,2,1,1
TX003337,USR0097,2025-08-30,Pago de impuestos,400.0,USD,Servicios,Sí,Transferencia bancaria,pago de impuestos,2025,8,3,5,1,5.993961427306569,17,3,1,0
TX000148,USR0037,2025-12-26,Restaurante,200.0,USD,Alimentación,No,Tarjeta de crédito,restaurante,2025,12,4,4,0,5.303304908059076,11,1,0,0
TX000649,USR0056,2025-12-03,Pasaje de tren,60.95,USD,Transporte,No,Efectivo,pasaje de tren,2025,12,4,2,0,4.126327608075152,14,3,0,0
TX003451,USR0033,2026-01-21,Servicio de mantenimiento,163.11,USD,Servicios,No,Billetera virtual,servicio de mantenimiento,2026,1,1,2,0,5.100536934691537,25,3,0,0
TX003458,USR0002,2025-08-04,Servicio de televisión,400.0,USD,Servicios,Sí,Transferencia bancaria,servicio de television,2025,8,3,0,0,5.993961427306569,22,3,1,1
TX002572,USR0035,2026-04-12,Parque recreativo,300.0,USD,Ocio,No,Transferencia bancaria,parque recreativo,2026,4,2,6,1,5.707110264748875,17,2,0,0
TX000331,USR0026,2025-12-30,Cafetería,157.55,USD,Alimentación,No,Pago con QR,cafeteria,2025,12,4,1,0,5.0660700009843564,9,1,0,0
TX001365,USR0044,2025-08-17,Kinesiología,223.31,USD,Salud,No,Pago con QR,kinesiologia,2025,8,3,6,1,5.413029023679934,12,1,0,0
TX003997,USR0071,2025-09-21,Compra de ropa,182.15,USD,Compras,No,Transferencia bancaria,compra de ropa,2025,9,3,6,1,5.210305489224823,14,3,0,0
TX002994,USR0095,2025-11-16,Suscripción de música,269.84,USD,Ocio,No,Débito automático,suscripcion de musica,2025,11,4,6,1,5.601528240617444,21,3,0,0
TX003101,USR0011,2026-04-10,Telefonía móvil,69.16,USD,Servicios,Sí,Tarjeta de débito,telefonia movil,2026,4,2,4,0,4.250778348063927,15,2,1,0
TX001183,USR0068,2025-12-07,Lentes,269.41,USD,Salud,No,Billetera virtual,lentes,2025,12,4,6,1,5.599939325733503,6,1,0,0
TX000083,USR0034,2025-10-29,Cafetería,152.54,USD,Alimentación,No,Tarjeta de crédito,cafeteria,2025,10,4,2,0,5.033961119399752,9,1,0,0
TX003930,USR0013,2026-01-16,Compra de tecnología,1000.0,USD,Compras,No,Tarjeta de crédito,compra de tecnologia,2026,1,1,4,0,6.90875477931522,20,3,0,1
TX001739,USR0006,2025-08-05,Seguro del hogar,1315.83,USD,Vivienda,Sí,Billetera virtual,seguro del hogar,2025,8,3,1,0,7.182982612166326,16,3,1,1
TX003931,USR0016,2025-08-11,Compra de ropa,860.39,USD,Compras,No,Débito automático,compra de ropa,2025,8,3,0,0,6.758547363544034,14,3,0,1
TX002100,USR0026,2026-05-09,Capacitación,543.19,USD,Educación,No,Efectivo,capacitacion,2026,5,2,5,1,6.299298450583105,12,1,0,1
TX004302,USR0090,2025-10-08,Retiro de efectivo,11.81,USD,Otros,No,Billetera virtual,retiro de efectivo,2025,10,4,2,0,2.550226115908643,18,3,0,0
TX002139,USR0099,2026-06-12,Capacitación,102.58,USD,Educación,No,Transferencia bancaria,capacitacion,2026,6,2,4,0,4.640344260995746,12,1,0,0
TX000923,USR0026,2026-01-10,Estacionamiento,129.06,USD,Transporte,Sí,Pago con QR,estacionamiento,2026,1,1,5,1,4.867995882441006,15,1,1,0
TX004184,USR0070,2026-04-04,Otro gasto,46.06,USD,Otros,No,Transferencia bancaria,otro gasto,2026,4,2,5,1,3.8514233832992164,10,2,0,0
TX003111,USR0077,2025-11-20,Servicio de mantenimiento,400.0,USD,Servicios,No,Débito automático,servicio de mantenimiento,2025,11,4,3,0,5.993961427306569,25,3,0,0
TX002878,USR0064,2026-05-26,Servicio de streaming,188.5,USD,Ocio,Sí,Pago con QR,servicio de streaming,2026,5,2,1,0,5.244389024522481,21,3,1,0
TX004470,USR0031,2026-02-08,Ajuste de cuenta,242.36,USD,Otros,No,Pago con QR,ajuste de cuenta,2026,2,1,6,1,5.494541828510982,16,3,0,0
TX001662,USR0058,2026-02-11,Hipoteca,1298.3,USD,Vivienda,Sí,Tarjeta de crédito,hipoteca,2026,2,1,2,0,7.169580936888691,8,1,1,1
TX000983,USR0069,2026-01-10,Estacionamiento,71.12,USD,Transporte,No,Transferencia bancaria,estacionamiento,2026,1,1,5,1,4.2783313983351166,15,1,0,0
TX000655,USR0051,2025-12-11,Mantenimiento del vehículo,103.77,USD,Transporte,No,Pago con QR,mantenimiento del vehiculo,2025,12,4,3,0,4.651767471364874,26,3,0,0
TX001271,USR0014,2026-04-29,Medicamentos,49.99,USD,Salud,Sí,Pago con QR,medicamentos,2026,4,2,2,0,3.9316295350670645,12,1,1,0
TX002615,USR0087,2026-01-27,Evento cultural,139.65,USD,Ocio,No,Tarjeta de débito,evento cultural,2026,1,1,1,0,4.946274534935866,15,2,0,0
TX004430,USR0007,2026-05-05,Otro gasto,78.05,USD,Otros,No,Billetera virtual,otro gasto,2026,5,2,1,0,4.370080563655481,10,2,0,0
TX001668,USR0079,2025-10-31,Alquiler,627.27,USD,Vivienda,Sí,Transferencia bancaria,alquiler,2025,10,4,4,0,6.4429700103778,8,1,1,1
TX002069,USR0079,2025-08-21,Curso online,235.2,USD,Educación,Sí,Débito automático,curso online,2025,8,3,3,0,5.464678903763262,12,2,1,0
TX003548,USR0004,2025-11-24,Compra de cosmética,477.9,USD,Compras,Sí,Tarjeta de débito,compra de cosmetica,2025,11,4,0,0,6.171491807348564,19,3,1,0
TX002806,USR0086,2025-09-09,Entrada de cine,300.0,USD,Ocio,No,Tarjeta de crédito,entrada de cine,2025,9,3,1,0,5.707110264748875,15,3,0,0
TX002049,USR0087,2025-10-25,Capacitación,1000.0,USD,Educación,No,Efectivo,capacitacion,2025,10,4,5,1,6.90875477931522,12,1,0,1
TX002187,USR0065,2026-04-09,Clases particulares,435.36,USD,Educación,No,Efectivo,clases particulares,2026,4,2,3,0,6.078467590729556,19,2,0,0
TX002773,USR0029,2026-02-19,Salida recreativa,300.0,USD,Ocio,No,Efectivo,salida recreativa,2026,2,1,3,0,5.707110264748875,17,2,0,0
TX002353,USR0086,2025-09-15,Papelería,252.21,USD,Educación,Sí,Transferencia bancaria,papeleria,2025,9,3,0,0,5.534219183960909,9,1,1,0
TX000567,USR0078,2026-03-31,Pasaje de autobús,7.36,USD,Transporte,No,Tarjeta de crédito,pasaje de autobus,2026,3,1,1,0,2.1234584270966104,17,3,0,0
TX002660,USR0041,2025-09-21,Entrada de cine,68.04,USD,Ocio,No,Efectivo,entrada de cine,2025,9,3,6,1,4.234686046775173,15,3,0,0
TX002276,USR0037,2026-01-14,Material de estudio,684.08,USD,Educación,No,Débito automático,material de estudio,2026,1,1,2,0,6.529535619764168,19,3,0,1
TX000278,USR0069,2026-03-06,Cena,8.03,USD,Alimentación,No,Tarjeta de débito,cena,2026,3,1,4,0,2.200552367428894,4,1,0,0
TX000224,USR0037,2026-04-16,Compra en supermercado,200.0,USD,Alimentación,No,Transferencia bancaria,compra en supermercado,2026,4,2,3,0,5.303304908059076,22,3,0,0
TX003936,USR0014,2026-02-06,Compra de tecnología,1000.0,USD,Compras,No,Efectivo,compra de tecnologia,2026,2,1,4,0,6.90875477931522,20,3,0,1
TX001607,USR0090,2025-11-20,Materiales de construcción,427.24,USD,Vivienda,No,Transferencia bancaria,materiales de construccion,2025,11,4,3,0,6.059683786085126,26,3,0,0
TX003866,USR0074,2025-11-21,Compra de ropa,236.94,USD,Compras,No,Tarjeta de crédito,compra de ropa,2025,11,4,4,0,5.47201854104838,14,3,0,0
TX000588,USR0085,2026-02-14,Taxi,87.75,USD,Transporte,No,Billetera virtual,taxi,2026,2,1,5,1,4.485823428355525,4,1,0,0
TX000618,USR0051,2025-11-06,Mantenimiento del vehículo,133.4,USD,Transporte,No,Efectivo,mantenimiento del vehiculo,2025,11,4,3,0,4.900820428089049,26,3,0,0
TX000361,USR0093,2026-04-26,Comida a domicilio,111.12,USD,Alimentación,Sí,Transferencia bancaria,comida a domicilio,2026,4,2,6,1,4.719569726296587,18,3,1,0
TX002349,USR0017,2025-11-24,Capacitación,482.62,USD,Educación,Sí,Tarjeta de débito,capacitacion,2025,11,4,0,0,6.18129947437845,12,1,1,0
TX002023,USR0017,2026-01-14,Cuota educativa,248.89,USD,Educación,Sí,Transferencia bancaria,cuota educativa,2026,1,1,2,0,5.521020821033843,15,2,1,0
TX001484,USR0020,2026-03-05,Estudio médico,261.23,USD,Salud,No,Transferencia bancaria,estudio medico,2026,3,1,3,0,5.569221981260506,14,2,0,0
TX004362,USR0029,2026-06-28,Otro gasto,153.7,USD,Otros,No,Transferencia bancaria,otro gasto,2026,6,2,6,1,5.04148775757902,10,2,0,0
TX003249,USR0089,2025-07-28,Telefonía fija,179.31,USD,Servicios,Sí,Tarjeta de crédito,telefonia fija,2025,7,3,0,0,5.194677591788277,14,2,1,0
TX002913,USR0026,2025-11-13,Hobby,38.08,USD,Ocio,No,Billetera virtual,hobby,2025,11,4,3,0,3.6656108271745818,5,1,0,0
TX003035,USR0066,2026-06-17,Electricidad,138.33,USD,Servicios,Sí,Pago con QR,electricidad,2026,6,2,2,0,4.936845220125501,12,1,1,0
TX002764,USR0079,2025-07-16,Actividad recreativa,164.66,USD,Ocio,No,Pago con QR,actividad recreativa,2025,7,3,2,0,5.109937495170118,20,2,0,0
TX000870,USR0094,2026-01-02,Taxi,86.18,USD,Transporte,No,Pago con QR,taxi,2026,1,1,4,0,4.467974946810247,4,1,0,0
TX000281,USR0032,2026-03-13,Compra en supermercado,101.42,USD,Alimentación,No,Débito automático,compra en supermercado,2026,3,1,4,0,4.6290820060344045,22,3,0,0
TX003439,USR0055,2026-07-09,Servicio de mantenimiento,303.0,USD,Servicios,No,Billetera virtual,servicio de mantenimiento,2026,7,3,3,0,5.717027701406222,25,3,0,0
TX000829,USR0003,2025-08-22,Pasaje de autobús,180.0,USD,Transporte,No,Débito automático,pasaje de autobus,2025,8,3,4,0,5.198497031265826,17,3,0,0
TX003957,USR0060,2025-11-03,Compra de tecnología,327.7,USD,Compras,No,Débito automático,compra de tecnologia,2025,11,4,0,0,5.795145480670174,20,3,0,0
TX002287,USR0035,2026-05-06,Capacitación,65.93,USD,Educación,No,Billetera virtual,capacitacion,2026,5,2,2,0,4.203647297112551,12,1,0,0
TX000069,USR0080,2025-08-24,Almuerzo,173.04,USD,Alimentación,No,Tarjeta de crédito,almuerzo,2025,8,3,6,1,5.159285157852479,8,1,0,0
TX000750,USR0060,2025-11-22,Estacionamiento,125.05,USD,Transporte,No,Tarjeta de crédito,estacionamiento,2025,11,4,5,1,4.836678653633929,15,1,0,0
TX004128,USR0063,2025-07-24,Donación,178.09,USD,Otros,No,Débito automático,donacion,2025,7,3,3,0,5.187888472778648,8,1,0,0
TX002922,USR0028,2025-11-01,Servicio de streaming,11.77,USD,Ocio,Sí,Débito automático,servicio de streaming,2025,11,4,5,1,2.547098670044448,21,3,1,0
TX000043,USR0019,2025-07-24,Almuerzo,190.18,USD,Alimentación,No,Billetera virtual,almuerzo,2025,7,3,3,0,5.253215392635616,8,1,0,0
TX001663,USR0045,2025-10-13,Expensas,1766.32,USD,Vivienda,Sí,Transferencia bancaria,expensas,2025,10,4,0,0,7.477219553829506,8,1,1,1
TX002151,USR0063,2025-10-14,Clases particulares,614.37,USD,Educación,No,Pago con QR,clases particulares,2025,10,4,1,0,6.4222237129184006,19,2,0,1
TX000277,USR0095,2026-04-18,Cafetería,91.26,USD,Alimentación,Sí,Pago con QR,cafeteria,2026,4,2,5,1,4.524610678129674,9,1,1,0
TX001426,USR0043,2026-02-23,Análisis clínicos,290.84,USD,Salud,No,Tarjeta de crédito,analisis clinicos,2026,2,1,0,0,5.676205706885966,17,2,0,0
TX001714,USR0002,2025-12-13,Servicio de limpieza,1188.53,USD,Vivienda,No,Tarjeta de crédito,servicio de limpieza,2025,12,4,5,1,7.081313550105935,20,3,0,1
TX002531,USR0018,2025-08-02,Salida recreativa,300.0,USD,Ocio,No,Pago con QR,salida recreativa,2025,8,3,5,1,5.707110264748875,17,2,0,0
TX002826,USR0019,2025-10-07,Entrada de cine,233.41,USD,Ocio,No,Débito automático,entrada de cine,2025,10,4,1,0,5.457071718908896,15,3,0,0
TX002176,USR0081,2026-07-11,Papelería,345.57,USD,Educación,No,Pago con QR,papeleria,2026,7,3,5,1,5.848084818428645,9,1,0,0
TX004402,USR0010,2026-03-17,Gasto eventual,185.13,USD,Otros,No,Tarjeta de crédito,gasto eventual,2026,3,1,1,0,5.226445354310242,14,2,0,0
TX003601,USR0086,2026-05-01,Compra de cosmética,231.23,USD,Compras,No,Tarjeta de crédito,compra de cosmetica,2026,5,2,4,0,5.447728259884732,19,3,0,0
TX003242,USR0088,2026-02-01,Gas,98.84,USD,Servicios,Sí,Efectivo,gas,2026,2,1,6,1,4.603568904621118,3,1,1,0
TX001256,USR0085,2025-09-27,Medicamentos,133.57,USD,Salud,No,Efectivo,medicamentos,2025,9,3,5,1,4.90208450975345,12,1,0,0
TX002432,USR0049,2026-04-27,Clases particulares,594.1,USD,Educación,No,Tarjeta de crédito,clases particulares,2026,4,2,0,0,6.388729458650807,19,2,0,0
TX002525,USR0072,2026-01-24,Actividad recreativa,150.0,USD,Ocio,No,Billetera virtual,actividad recreativa,2026,1,1,5,1,5.017279836814924,20,2,0,0
TX004242,USR0083,2025-10-22,Comisión bancaria,297.99,USD,Otros,Sí,Tarjeta de crédito,comision bancaria,2025,10,4,2,0,5.700410128015343,17,2,1,0
TX001213,USR0030,2026-06-11,Odontología,328.69,USD,Salud,Sí,Débito automático,odontologia,2026,6,2,3,0,5.798152819014124,11,1,1,0
TX002331,USR0073,2026-04-02,Clases particulares,423.16,USD,Educación,No,Billetera virtual,clases particulares,2026,4,2,3,0,6.050110742540715,19,2,0,1
TX002899,USR0042,2026-02-09,Videojuego,285.34,USD,Ocio,No,Transferencia bancaria,videojuego,2026,2,1,0,0,5.657179915932181,10,1,0,0
TX000644,USR0011,2025-08-02,Pasaje de tren,179.47,USD,Transporte,No,Transferencia bancaria,pasaje de tren,2025,8,3,5,1,5.1955645589732065,14,3,0,0
TX000879,USR0019,2025-11-01,Combustible,26.13,USD,Transporte,No,Transferencia bancaria,combustible,2025,11,4,5,1,3.3006401266708405,11,1,0,0
TX002361,USR0020,2026-01-02,Papelería,239.06,USD,Educación,No,Pago con QR,papeleria,2026,1,1,4,0,5.480888892097199,9,1,0,0
