transaction_id,usuario_id,fecha,descripcion,monto,moneda,tipo,categoria,recurrente,medio_pago
TX045405,USR0256,2026-04-26,Pago de impuestos,182.57,USD,GASTO,Servicios,Sí,Débito automático
TX060490,USR0030,2026-04-04,Remuneración mensual,2870.97,USD,INGRESO,Salario,Sí,Billetera digital
TX026145,USR0944,2026-01-14,Alquiler,589.12,USD,GASTO,Vivienda,Sí,Débito automático
TX027850,USR0283,2025-08-10,Compra de libros,561.82,USD,GASTO,Educación,Sí,Billetera digital
TX042405,USR0337,2026-03-03,Servicio de seguridad,400,USD,GASTO,Servicios,Sí,Efectivo
TX023506,USR0760,2025-10-23,Servicio de limpieza,1520.19,USD,GASTO,Vivienda,No,Tarjeta de crédito
TX045464,USR0434,2025-09-11,Gas,214.2,USD,GASTO,Servicios,Sí,Débito automático
TX014224,USR0420,2026-06-05,Estudio médico,307.06,USD,GASTO,Salud,No,Tarjeta de crédito
TX074313,USR0850,2026-01-07,Sueldo mensual,4558.32,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX057683,USR0566,2026-05-03,Ajuste de cuenta,24.04,USD,GASTO,Otros,No,Efectivo
TX033934,USR0686,2026-06-23,Servicio de streaming,291.93,USD,GASTO,Ocio,Sí,Pago con QR
TX038511,USR0792,2026-07-04,Parque recreativo,204.93,USD,GASTO,Ocio,No,Billetera digital
TX002849,USR0669,2025-08-20,Almuerzo,143.42,USD,GASTO,Alimentación,No,Pago con QR
TX041820,USR0572,2025-11-28,Telefonía fija,203.98,USD,GASTO,Servicios,Sí,Débito automático
TX037402,USR0925,2025-11-24,Concierto,113.15,USD,GASTO,Ocio,Sí,Billetera digital
TX074609,USR0866,2025-10-01,Pago del empleador,1969.95,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX068349,USR0498,2025-11-08,Fondos recibidos,731.94,USD,INGRESO,Transferencia recibida,No,Transferencia bancaria
TX033422,USR0136,2026-04-26,Actividad recreativa,100.36,USD,GASTO,Ocio,No,Efectivo
TX027055,USR0624,2026-01-16,Clases particulares,428.02,USD,GASTO,Educación,No,Billetera digital
TX053420,USR0839,2025-10-01,Donación,358.12,USD,GASTO,Otros,No,Tarjeta de débito
TX001135,USR0837,2025-07-25,Comida a domicilio,11.14,USD,GASTO,Alimentación,No,Efectivo
TX076258,USR0967,2025-07-23,Acreditación por transferencia,1469.21,USD,INGRESO,Transferencia recibida,No,Billetera digital
TX052020,USR0922,2025-10-22,Compra de ropa,706.19,USD,GASTO,Compras,Sí,Tarjeta de crédito
TX009307,USR0221,2026-02-04,Carga de tarjeta de transporte,52.18,USD,GASTO,Transporte,No,Pago con QR
TX010488,USR0631,2025-08-09,Mantenimiento del vehículo,36.24,USD,GASTO,Transporte,No,Tarjeta de crédito
TX021813,USR0110,2026-02-11,Hipoteca,2000,USD,GASTO,Vivienda,Sí,Débito automático
TX072058,USR0718,2026-03-10,Depósito recibido,271.8,USD,INGRESO,Transferencia recibida,No,Acreditación automática
TX034258,USR0346,2026-04-30,Videojuego,166.49,USD,GASTO,Ocio,No,Pago con QR
TX008426,USR0255,2026-01-17,Pasaje de autobús,23.61,USD,GASTO,Transporte,Sí,Débito automático
TX023620,USR0350,2025-11-13,Hipoteca,871.91,USD,GASTO,Vivienda,Sí,Tarjeta de débito
TX071835,USR0705,2026-01-22,Venta de servicio,599.43,USD,INGRESO,Venta,No,Transferencia bancaria
TX023434,USR0856,2025-11-23,Reparación de electrodoméstico,524.66,USD,GASTO,Vivienda,No,Pago con QR
TX006737,USR0235,2025-12-10,Viaje por aplicación,43.92,USD,GASTO,Transporte,No,Transferencia bancaria
TX027899,USR0984,2026-03-29,Inscripción a curso,1000,USD,GASTO,Educación,No,Billetera digital
TX059579,USR0465,2026-04-12,Pago extraordinario,366.17,USD,GASTO,Otros,Sí,Tarjeta de crédito
TX076218,USR0965,2026-04-09,Depósito de haberes,4099.49,USD,INGRESO,Salario,Sí,Billetera digital
TX038854,USR0670,2025-09-19,Entrada de cine,297.8,USD,GASTO,Ocio,No,Transferencia bancaria
TX052269,USR0197,2026-03-05,Compra por internet,908.45,USD,GASTO,Compras,No,Efectivo
TX064578,USR0274,2025-10-04,Remuneración mensual,2370.23,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX038240,USR0504,2025-11-11,Entrada de cine,164.07,USD,GASTO,Ocio,No,Tarjeta de débito
TX025495,USR0927,2026-05-07,Materiales de construcción,864.84,USD,GASTO,Vivienda,No,Efectivo
TX023593,USR0617,2026-02-03,Compra de muebles,1659.91,USD,GASTO,Vivienda,No,Billetera digital
TX064881,USR0291,2025-08-05,Depósito de haberes,3749.02,USD,INGRESO,Salario,Sí,Billetera digital
TX015876,USR0804,2026-03-03,Medicamentos,500,USD,GASTO,Salud,No,Tarjeta de débito
TX036809,USR0143,2026-03-25,Servicio de streaming,211.41,USD,GASTO,Ocio,Sí,Tarjeta de crédito
TX033385,USR0328,2025-12-16,Actividad recreativa,243.23,USD,GASTO,Ocio,No,Tarjeta de crédito
TX035327,USR0084,2025-11-23,Concierto,35.2,USD,GASTO,Ocio,Sí,Tarjeta de débito
TX007488,USR0938,2026-03-25,Pasaje de tren,84.48,USD,GASTO,Transporte,No,Efectivo
TX060636,USR0039,2025-09-04,Pago del empleador,1278.82,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX053219,USR0792,2025-11-18,Compra por internet,248.36,USD,GASTO,Compras,No,Pago con QR
TX064622,USR0277,2025-12-10,Acreditación de salario,4806.09,USD,INGRESO,Salario,Sí,Acreditación automática
TX016058,USR0870,2026-02-28,Consulta médica,157.04,USD,GASTO,Salud,No,Transferencia bancaria
TX004982,USR0683,2025-09-23,Verdulería,123.79,USD,GASTO,Alimentación,No,Billetera digital
TX023466,USR0213,2025-10-14,Alquiler,755.63,USD,GASTO,Vivienda,Sí,Transferencia bancaria
TX053051,USR0844,2026-06-07,Compra de herramientas,805.46,USD,GASTO,Compras,No,Pago con QR
TX049376,USR0557,2025-09-28,Compra para mascotas,213.8,USD,GASTO,Compras,No,Transferencia bancaria
TX052067,USR0213,2026-05-17,Compra de accesorios,203.3,USD,GASTO,Compras,No,Débito automático
TX055284,USR0772,2025-12-09,Comisión bancaria,500,USD,GASTO,Otros,No,Tarjeta de débito
TX042386,USR0745,2025-10-22,Agua,52.18,USD,GASTO,Servicios,Sí,Billetera digital
TX026890,USR0894,2025-09-13,Inscripción a curso,1000,USD,GASTO,Educación,No,Tarjeta de débito
TX041284,USR0736,2026-02-23,Servicio de internet,35.54,USD,GASTO,Servicios,Sí,Efectivo
TX041003,USR0111,2026-02-18,Pago de impuestos,249.72,USD,GASTO,Servicios,Sí,Pago con QR
TX036434,USR0502,2025-10-01,Salida recreativa,69.67,USD,GASTO,Ocio,No,Débito automático
TX016773,USR0606,2026-01-28,Kinesiología,500,USD,GASTO,Salud,No,Pago con QR
TX054493,USR0570,2025-09-12,Comisión bancaria,500,USD,GASTO,Otros,No,Tarjeta de crédito
TX039093,USR0655,2025-09-07,Suscripción de música,150.41,USD,GASTO,Ocio,No,Transferencia bancaria
TX051321,USR0015,2026-01-27,Compra por internet,751.87,USD,GASTO,Compras,No,Tarjeta de débito
TX059443,USR0284,2026-06-19,Compra no identificada,85.38,USD,GASTO,Otros,No,Transferencia bancaria
TX044780,USR0789,2025-12-28,Servicio de internet,213.94,USD,GASTO,Servicios,Sí,Tarjeta de crédito
TX061567,USR0094,2026-04-03,Pago de salario,3279.12,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX076802,USR0999,2026-01-11,Dinero recibido,384.4,USD,INGRESO,Transferencia recibida,No,Efectivo
TX050539,USR0519,2026-06-16,Compra de cosmética,361.15,USD,GASTO,Compras,No,Billetera digital
TX010076,USR0733,2025-08-12,Peaje,48.99,USD,GASTO,Transporte,No,Transferencia bancaria
TX052528,USR0153,2026-03-21,Compra para mascotas,390.2,USD,GASTO,Compras,No,Transferencia bancaria
TX017401,USR0488,2026-07-09,Lentes,135.56,USD,GASTO,Salud,No,Débito automático
TX053109,USR0871,2025-12-14,Compra de cosmética,125.35,USD,GASTO,Compras,No,Débito automático
TX027799,USR0078,2026-05-01,Cuota educativa,832.25,USD,GASTO,Educación,Sí,Tarjeta de crédito
TX006170,USR0315,2025-08-24,Comida a domicilio,66.09,USD,GASTO,Alimentación,Sí,Transferencia bancaria
TX060177,USR0010,2025-09-09,Acreditación de salario,2201.04,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX007536,USR0956,2025-09-02,Transporte público,82.91,USD,GASTO,Transporte,No,Débito automático
TX072338,USR0734,2025-11-03,Pago del empleador,1457.53,USD,INGRESO,Salario,Sí,Billetera digital
TX019601,USR0364,2026-01-24,Seguro de salud,10,USD,GASTO,Salud,Sí,Tarjeta de débito
TX054584,USR0082,2026-02-25,Ajuste de cuenta,134.67,USD,GASTO,Otros,Sí,Transferencia bancaria
TX036015,USR0594,2026-03-15,Suscripción de música,170.55,USD,GASTO,Ocio,No,Transferencia bancaria
TX059835,USR0731,2026-03-09,Transferencia enviada,307.74,USD,GASTO,Otros,Sí,Tarjeta de crédito
TX059424,USR0255,2025-08-03,Comisión bancaria,166.83,USD,GASTO,Otros,No,Tarjeta de crédito
TX076681,USR0992,2026-03-09,Pago de salario,3295.65,USD,INGRESO,Salario,Sí,Billetera digital
TX034057,USR0345,2025-11-14,Servicio de streaming,134.38,USD,GASTO,Ocio,Sí,Billetera digital
TX022754,USR0366,2026-04-04,Alquiler,1176.35,USD,GASTO,Vivienda,Sí,Transferencia bancaria
TX064923,USR0294,2025-12-01,Pago de nómina,3555.44,USD,INGRESO,Salario,Sí,Acreditación automática
TX042321,USR0553,2025-10-07,Electricidad,340.92,USD,GASTO,Servicios,Sí,Tarjeta de débito
TX072272,USR0730,2025-08-03,Pago del empleador,5032.2,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX068711,USR0520,2026-02-10,Devolución de dinero,191.71,USD,INGRESO,Reintegro,No,Billetera digital
TX004516,USR0844,2026-06-27,Cafetería,149.96,USD,GASTO,Alimentación,Sí,Débito automático
TX002789,USR0641,2025-12-18,Restaurante,23.94,USD,GASTO,Alimentación,No,Efectivo
TX056198,USR0285,2026-06-02,Compra no identificada,347.94,USD,GASTO,Otros,No,Efectivo
TX030069,USR0800,2025-11-22,Clases particulares,747.27,USD,GASTO,Educación,No,Débito automático
TX037336,USR0601,2025-12-08,Concierto,51.19,USD,GASTO,Ocio,No,Pago con QR
TX047258,USR0169,2026-03-09,Compra de tecnología,25.49,USD,GASTO,Compras,No,Efectivo
TX026951,USR0313,2026-02-01,Inscripción a curso,58.42,USD,GASTO,Educación,No,Débito automático
TX042950,USR0180,2025-10-26,Electricidad,112.56,USD,GASTO,Servicios,Sí,Tarjeta de débito
TX051801,USR0296,2026-01-05,Compra de calzado,164.51,USD,GASTO,Compras,No,Tarjeta de crédito
TX072743,USR0758,2026-02-03,Bonificación acreditada,301.55,USD,INGRESO,Reintegro,No,Transferencia bancaria
TX035470,USR0762,2026-01-28,Hobby,196.12,USD,GASTO,Ocio,No,Tarjeta de crédito
TX026117,USR0435,2026-01-09,Hipoteca,1125.42,USD,GASTO,Vivienda,Sí,Tarjeta de crédito
TX005053,USR0903,2026-02-22,Restaurante,180.58,USD,GASTO,Alimentación,No,Tarjeta de débito
TX070965,USR0654,2026-04-02,Envío de dinero recibido,471.19,USD,INGRESO,Transferencia recibida,No,Billetera digital
TX019499,USR0123,2025-11-12,Análisis clínicos,280.62,USD,GASTO,Salud,No,Tarjeta de crédito
TX063826,USR0229,2025-08-10,Sueldo mensual,1309.57,USD,INGRESO,Salario,Sí,Billetera digital
TX058934,USR0202,2026-06-27,Donación,500,USD,GASTO,Otros,Sí,Tarjeta de débito
TX071355,USR0679,2026-05-01,Pago del empleador,6408.98,USD,INGRESO,Salario,Sí,Billetera digital
TX074762,USR0875,2026-05-03,Pago del empleador,2190.81,USD,INGRESO,Salario,Sí,Acreditación automática
TX049162,USR0147,2026-01-12,Compra de tecnología,243.94,USD,GASTO,Compras,No,Billetera digital
TX049177,USR0502,2025-11-10,Compra de tecnología,251.0,USD,GASTO,Compras,Sí,Billetera digital
TX064130,USR0248,2026-02-10,Pago de nómina,4494.06,USD,INGRESO,Salario,Sí,Acreditación automática
TX063009,USR0180,2025-11-02,Cobro de sueldo,1338.95,USD,INGRESO,Salario,Sí,Efectivo
TX043070,USR0686,2025-11-07,Electricidad,400,USD,GASTO,Servicios,Sí,Pago con QR
TX058879,USR0407,2026-07-13,Comisión bancaria,231.2,USD,GASTO,Otros,No,Transferencia bancaria
TX048438,USR0543,2025-09-04,Compra de calzado,464.88,USD,GASTO,Compras,No,Débito automático
TX028002,USR0872,2025-11-05,Plataforma educativa,427.83,USD,GASTO,Educación,Sí,Tarjeta de crédito
TX040128,USR0278,2025-08-02,Gas,233.0,USD,GASTO,Servicios,Sí,Pago con QR
TX033606,USR0829,2026-05-03,Parque recreativo,160.02,USD,GASTO,Ocio,No,Pago con QR
TX018059,USR0032,2026-01-16,Terapia,500,USD,GASTO,Salud,No,Tarjeta de débito
TX005424,USR0884,2025-12-21,Carnicería,126.83,USD,GASTO,Alimentación,Sí,Transferencia bancaria
TX008650,USR0419,2026-01-10,Viaje por aplicación,50.42,USD,GASTO,Transporte,No,Billetera digital
TX029635,USR0594,2026-02-20,Certificación profesional,1000,USD,GASTO,Educación,No,Transferencia bancaria
TX056786,USR0365,2025-12-10,Gasto eventual,53.21,USD,GASTO,Otros,No,Tarjeta de crédito
TX069435,USR0563,2026-05-07,Remuneración mensual,4760.82,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX033863,USR0661,2026-06-06,Concierto,236.95,USD,GASTO,Ocio,No,Transferencia bancaria
TX038796,USR0492,2025-08-11,Actividad recreativa,300,USD,GASTO,Ocio,No,Transferencia bancaria
TX018099,USR0391,2025-11-16,Consulta médica,498.38,USD,GASTO,Salud,No,Billetera digital
TX060364,USR0021,2025-11-01,Reembolso de servicio,159.31,USD,INGRESO,Reintegro,No,Transferencia bancaria
TX009987,USR0924,2026-01-04,Pasaje de autobús,103.59,USD,GASTO,Transporte,No,Billetera digital
TX039702,USR0049,2025-12-08,Evento cultural,80.86,USD,GASTO,Ocio,Sí,Tarjeta de crédito
TX059765,USR0264,2026-03-15,Pago extraordinario,272.17,USD,GASTO,Otros,No,Tarjeta de débito
TX038522,USR0487,2025-08-09,Parque recreativo,166.54,USD,GASTO,Ocio,No,Billetera digital
TX048888,USR0643,2026-05-06,Compra para mascotas,71.27,USD,GASTO,Compras,No,Tarjeta de crédito
TX001144,USR0785,2026-06-19,Cena,200,USD,GASTO,Alimentación,No,Billetera digital
TX017580,USR0143,2026-06-14,Kinesiología,322.99,USD,GASTO,Salud,Sí,Pago con QR
TX024250,USR0070,2025-11-20,Alquiler,88.2,USD,GASTO,Vivienda,Sí,Billetera digital
TX066058,USR0363,2025-09-07,Transferencia de tercero,1167.13,USD,INGRESO,Transferencia recibida,No,Efectivo
TX004538,USR0034,2026-07-12,Cafetería,66.18,USD,GASTO,Alimentación,Sí,Efectivo
TX064972,USR0297,2026-04-04,Depósito de haberes,3242.46,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX072175,USR0725,2026-02-07,Remuneración mensual,4821.15,USD,INGRESO,Salario,Sí,Billetera digital
TX000405,USR0933,2026-04-11,Carnicería,200,USD,GASTO,Alimentación,No,Tarjeta de crédito
TX071586,USR0692,2025-10-05,Pago de salario,6491.33,USD,INGRESO,Salario,Sí,Billetera digital
TX045989,USR0408,2026-03-11,Servicio de internet,400,USD,GASTO,Servicios,Sí,Pago con QR
TX034588,USR0331,2026-01-03,Suscripción de música,168.99,USD,GASTO,Ocio,No,Tarjeta de débito
TX057555,USR0698,2026-05-05,Compra no identificada,156.5,USD,GASTO,Otros,No,Pago con QR
TX002579,USR0309,2026-03-04,Cafetería,12.23,USD,GASTO,Alimentación,No,Pago con QR
TX037100,USR0001,2025-09-28,Suscripción de música,300,USD,GASTO,Ocio,No,Transferencia bancaria
TX057985,USR0094,2025-08-01,Pago extraordinario,288.16,USD,GASTO,Otros,No,Efectivo
TX008281,USR0952,2025-11-01,Peaje,141.3,USD,GASTO,Transporte,No,Pago con QR
TX018391,USR0647,2026-04-03,Kinesiología,475.79,USD,GASTO,Salud,No,Billetera digital
TX034576,USR0098,2026-04-28,Salida recreativa,173.07,USD,GASTO,Ocio,No,Transferencia bancaria
TX003063,USR0126,2025-12-22,Cena,51.72,USD,GASTO,Alimentación,No,Tarjeta de crédito
TX021961,USR0277,2026-06-19,Mantenimiento del hogar,176.64,USD,GASTO,Vivienda,No,Transferencia bancaria
TX012628,USR0945,2026-01-16,Estacionamiento,84.13,USD,GASTO,Transporte,No,Billetera digital
TX036976,USR0726,2026-01-18,Evento cultural,13.83,USD,GASTO,Ocio,Sí,Pago con QR
TX071658,USR0696,2025-12-31,Transferencia recibida,1180.04,USD,INGRESO,Transferencia recibida,No,Transferencia bancaria
TX063307,USR0198,2026-02-09,Pago del empleador,6193.07,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX039995,USR0579,2026-05-30,Videojuego,279.71,USD,GASTO,Ocio,No,Débito automático
TX015585,USR0239,2026-02-18,Farmacia,500,USD,GASTO,Salud,No,Efectivo
TX039646,USR0975,2025-10-09,Entrada de cine,105.12,USD,GASTO,Ocio,No,Tarjeta de débito
TX049379,USR0860,2025-08-09,Compra por internet,1000,USD,GASTO,Compras,No,Tarjeta de crédito
TX010576,USR0503,2025-08-30,Pasaje de autobús,63.63,USD,GASTO,Transporte,No,Tarjeta de crédito
TX016049,USR0924,2025-12-12,Lentes,282.15,USD,GASTO,Salud,No,Tarjeta de débito
TX023792,USR0690,2026-02-14,Reparación del hogar,1432.58,USD,GASTO,Vivienda,No,Billetera digital
TX055122,USR0644,2026-06-22,Pago extraordinario,500,USD,GASTO,Otros,Sí,Tarjeta de crédito
TX054080,USR0036,2026-03-25,Otro gasto,415.69,USD,GASTO,Otros,No,Billetera digital
TX068194,USR0490,2025-10-07,Acreditación de salario,2445.64,USD,INGRESO,Salario,Sí,Acreditación automática
TX051724,USR0585,2026-01-07,Compra para mascotas,891.08,USD,GASTO,Compras,No,Transferencia bancaria
TX052466,USR0601,2026-04-13,Compra de electrodoméstico,250.31,USD,GASTO,Compras,No,Tarjeta de débito
TX014436,USR0288,2026-06-22,Odontología,73.23,USD,GASTO,Salud,No,Transferencia bancaria
TX038855,USR0179,2025-07-23,Actividad recreativa,32.42,USD,GASTO,Ocio,No,Débito automático
TX009799,USR0645,2026-05-07,Taxi,18.03,USD,GASTO,Transporte,Sí,Débito automático
TX021066,USR0510,2026-06-15,Servicio de limpieza,2000,USD,GASTO,Vivienda,No,Débito automático
TX008055,USR0786,2026-06-20,Viaje por aplicación,110.53,USD,GASTO,Transporte,Sí,Efectivo
TX041990,USR0381,2026-01-31,Servicio de seguridad,225.98,USD,GASTO,Servicios,No,Tarjeta de débito
TX075943,USR0949,2026-01-04,Pago de nómina,5158.35,USD,INGRESO,Salario,Sí,Efectivo
TX055415,USR0467,2026-03-12,Cargo administrativo,458.78,USD,GASTO,Otros,No,Transferencia bancaria
TX025726,USR0729,2025-07-24,Expensas,1911.11,USD,GASTO,Vivienda,Sí,Transferencia bancaria
TX039307,USR0426,2026-05-30,Entrada de cine,21.09,USD,GASTO,Ocio,No,Tarjeta de débito
TX036012,USR0633,2026-06-01,Parque recreativo,279.52,USD,GASTO,Ocio,No,Tarjeta de crédito
TX074187,USR0842,2025-08-24,Transferencia entrante,1117.31,USD,INGRESO,Transferencia recibida,No,Transferencia bancaria
TX063753,USR0225,2025-11-03,Remuneración mensual,6408.78,USD,INGRESO,Salario,Sí,Acreditación automática
TX031755,USR0051,2026-05-09,Certificación profesional,759.47,USD,GASTO,Educación,Sí,Pago con QR
TX052315,USR0829,2025-12-31,Compra para mascotas,1000,USD,GASTO,Compras,No,Efectivo
TX024428,USR0442,2026-01-21,Mantenimiento del hogar,1809.19,USD,GASTO,Vivienda,Sí,Transferencia bancaria
TX062184,USR0131,2026-05-05,Depósito de haberes,1664.53,USD,INGRESO,Salario,Sí,Acreditación automática
TX040323,USR0176,2025-08-04,Telefonía fija,170.2,USD,GASTO,Servicios,Sí,Efectivo
TX065384,USR0323,2025-10-09,Remuneración mensual,3830.12,USD,INGRESO,Salario,Sí,Acreditación automática
TX024819,USR0311,2026-06-18,Hipoteca,741.21,USD,GASTO,Vivienda,Sí,Billetera digital
TX075695,USR0935,2026-04-03,Remuneración mensual,3741.76,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX033666,USR0168,2025-07-23,Entrada de cine,127.93,USD,GASTO,Ocio,No,Pago con QR
TX062698,USR0162,2026-05-05,Depósito de haberes,4627.43,USD,INGRESO,Salario,Sí,Efectivo
TX043730,USR0389,2025-09-03,Pago de impuestos,120.0,USD,GASTO,Servicios,No,Efectivo
TX015322,USR0774,2025-08-11,Medicamentos,116.46,USD,GASTO,Salud,No,Efectivo
TX015700,USR0423,2026-01-08,Terapia,149.77,USD,GASTO,Salud,No,Transferencia bancaria
TX045933,USR0080,2026-02-09,Servicio de televisión,198.11,USD,GASTO,Servicios,Sí,Tarjeta de débito
TX002869,USR0572,2025-11-17,Cafetería,27.06,USD,GASTO,Alimentación,No,Billetera digital
TX001784,USR0419,2026-07-14,Almuerzo,35.83,USD,GASTO,Alimentación,No,Pago con QR
TX049719,USR0840,2025-09-06,Compra de tecnología,41.9,USD,GASTO,Compras,No,Débito automático
TX025514,USR0147,2026-02-02,Materiales de construcción,942.9,USD,GASTO,Vivienda,No,Billetera digital
TX035660,USR0384,2026-04-12,Videojuego,210.14,USD,GASTO,Ocio,No,Débito automático
TX051100,USR0764,2026-01-23,Compra de tecnología,416.39,USD,GASTO,Compras,No,Transferencia bancaria
TX001108,USR0273,2025-09-26,Verdulería,200,USD,GASTO,Alimentación,Sí,Efectivo
TX025175,USR0524,2026-03-27,Hipoteca,1769.44,USD,GASTO,Vivienda,Sí,Transferencia bancaria
TX073841,USR0823,2026-06-08,Pago de nómina,1448.47,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX052802,USR0769,2026-02-26,Compra de herramientas,238.11,USD,GASTO,Compras,No,Billetera digital
TX059511,USR0796,2026-03-10,Transferencia enviada,500,USD,GASTO,Otros,No,Efectivo
TX070488,USR0627,2026-07-02,Cobro de sueldo,3702.94,USD,INGRESO,Salario,Sí,Acreditación automática
TX063747,USR0225,2026-05-08,Pago de salario,6591.34,USD,INGRESO,Salario,Sí,Acreditación automática
TX006984,USR0108,2026-04-11,Carga de tarjeta de transporte,73.38,USD,GASTO,Transporte,No,Tarjeta de crédito
TX049287,USR0251,2026-02-11,Compra de accesorios,360.92,USD,GASTO,Compras,No,Billetera digital
TX006565,USR0721,2025-12-05,Comida a domicilio,63.09,USD,GASTO,Alimentación,Sí,Débito automático
TX040109,USR0269,2025-12-24,Agua,232.16,USD,GASTO,Servicios,Sí,Billetera digital
TX010201,USR0651,2026-02-11,Pasaje de tren,180,USD,GASTO,Transporte,Sí,Tarjeta de crédito
TX056127,USR0294,2025-12-02,Transferencia enviada,107.75,USD,GASTO,Otros,No,Débito automático
TX011441,USR0179,2025-10-21,Carga de tarjeta de transporte,93.64,USD,GASTO,Transporte,No,Efectivo
TX049761,USR0857,2026-01-01,Compra de accesorios,1000,USD,GASTO,Compras,No,Transferencia bancaria
TX043693,USR0744,2025-12-21,Gas,68.16,USD,GASTO,Servicios,Sí,Billetera digital
TX036778,USR0024,2025-09-19,Servicio de streaming,6.33,USD,GASTO,Ocio,Sí,Transferencia bancaria
TX046098,USR0093,2025-12-03,Servicio de mantenimiento,104.26,USD,GASTO,Servicios,No,Pago con QR
TX018449,USR0698,2025-08-13,Kinesiología,181.4,USD,GASTO,Salud,No,Transferencia bancaria
TX017597,USR0647,2026-01-25,Análisis clínicos,326.95,USD,GASTO,Salud,No,Tarjeta de crédito
TX018610,USR0749,2026-03-26,Consulta médica,109.78,USD,GASTO,Salud,Sí,Transferencia bancaria
TX006042,USR0464,2026-05-28,Compra de alimentos,22.62,USD,GASTO,Alimentación,Sí,Efectivo
TX070622,USR0635,2026-01-01,Acreditación de salario,1701.08,USD,INGRESO,Salario,Sí,Billetera digital
TX005616,USR0956,2025-08-03,Compra de alimentos,106.48,USD,GASTO,Alimentación,No,Débito automático
TX023589,USR0548,2026-05-28,Reparación de electrodoméstico,2000,USD,GASTO,Vivienda,No,Billetera digital
TX001344,USR0457,2025-12-31,Compra de alimentos,191.9,USD,GASTO,Alimentación,No,Tarjeta de débito
TX032775,USR0631,2026-01-13,Inscripción a curso,461.25,USD,GASTO,Educación,No,Tarjeta de débito
TX033414,USR0899,2025-12-04,Hobby,269.92,USD,GASTO,Ocio,Sí,Transferencia bancaria
TX016666,USR0697,2025-11-22,Análisis clínicos,256.25,USD,GASTO,Salud,No,Efectivo
TX059224,USR0267,2025-11-27,Retiro de efectivo,418.47,USD,GASTO,Otros,No,Billetera digital
TX023146,USR0885,2026-02-16,Reparación del hogar,502.95,USD,GASTO,Vivienda,No,Tarjeta de crédito
TX031592,USR0082,2026-01-15,Certificación profesional,757.5,USD,GASTO,Educación,No,Tarjeta de crédito
TX007071,USR0635,2026-04-22,Pasaje de autobús,97.48,USD,GASTO,Transporte,No,Billetera digital
TX061558,USR0093,2025-10-06,Acreditación de salario,1941.09,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX056494,USR0747,2026-04-02,Pago extraordinario,210.99,USD,GASTO,Otros,No,Tarjeta de débito
TX014345,USR0681,2025-12-17,Estudio médico,59.38,USD,GASTO,Salud,No,Billetera digital
TX065600,USR0336,2026-01-06,Ingreso por venta,1368.86,USD,INGRESO,Venta,No,Efectivo
TX029658,USR0073,2025-11-25,Curso online,495.26,USD,GASTO,Educación,No,Débito automático
TX075291,USR0908,2025-09-08,Pago del empleador,6390.82,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX004359,USR0339,2025-08-06,Carnicería,49.76,USD,GASTO,Alimentación,No,Billetera digital
TX005398,USR0723,2025-10-21,Panadería,113.11,USD,GASTO,Alimentación,No,Tarjeta de crédito
TX044175,USR0910,2026-01-16,Agua,55.17,USD,GASTO,Servicios,Sí,Tarjeta de crédito
TX054505,USR0708,2026-02-14,Donación,286.76,USD,GASTO,Otros,No,Transferencia bancaria
TX029738,USR0574,2025-09-25,Clases particulares,273.11,USD,GASTO,Educación,No,Transferencia bancaria
TX042868,USR0201,2025-07-23,Servicio de internet,400,USD,GASTO,Servicios,Sí,Efectivo
TX075523,USR0923,2025-10-09,Pago de nómina,4265.6,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX068041,USR0481,2026-02-04,Pago del empleador,4558.1,USD,INGRESO,Salario,Sí,Acreditación automática
TX072290,USR0732,2026-07-07,Depósito de haberes,3384.89,USD,INGRESO,Salario,Sí,Acreditación automática
TX044358,USR0924,2026-04-24,Agua,288.15,USD,GASTO,Servicios,Sí,Efectivo
TX016665,USR0666,2025-09-27,Medicamentos,259.52,USD,GASTO,Salud,No,Billetera digital
TX056206,USR0824,2025-10-02,Pago extraordinario,46.42,USD,GASTO,Otros,No,Débito automático
TX009344,USR0986,2026-06-11,Mantenimiento del vehículo,139.89,USD,GASTO,Transporte,No,Tarjeta de crédito
TX040344,USR0919,2026-03-26,Servicio de internet,400,USD,GASTO,Servicios,Sí,Tarjeta de débito
TX027442,USR0216,2025-08-03,Material de estudio,567.55,USD,GASTO,Educación,Sí,Transferencia bancaria
TX062918,USR0174,2025-12-05,Crédito por devolución,97.16,USD,INGRESO,Reintegro,No,Billetera digital
TX015231,USR0432,2026-01-21,Seguro de salud,74.31,USD,GASTO,Salud,Sí,Débito automático
